,Seq,Dur,RunTime,Mean,Sum,Min,Max,Proto,sTos,sDSb,sTtl,sHops,Cause,TotPkts,SrcPkts,DstPkts,TotBytes,SrcBytes,DstBytes,Offset,sMeanPktSz,dMeanPktSz,Load,SrcLoad,DstLoad,Loss,SrcLoss,DstLoss,pLoss,Rate,SrcRate,DstRate,State,TcpRtt,SynAck,AckDat,Label,Attack Type,Attack Tool
239,111,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,43.0,21.0,Start,1,1,0,58,58,0,12876,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
240,21,0.092769,0.092769,0.092769,0.092769,0.092769,0.092769,udp,0.0,cs0,64.0,0.0,Status,8,5,3,4755,3185,1570,429600,637.0,523.333313,310017.375,219728.5781,90288.78125,0,0,0,0.0,75.456245,43.117855,21.558928,CON,0.0,0.0,0.0,Benign,Benign,Benign
241,8,0.057719,0.057719,0.057719,0.057719,0.057719,0.057719,udp,0.0,cs0,64.0,0.0,Status,6,3,3,730,530,200,208028,176.666672,66.666664,67638.03906,49065.30078,18572.74023,0,0,0,0.0,86.626587,34.650635,34.650635,CON,0.0,0.0,0.0,Benign,Benign,Benign
242,8,0.059628,0.059628,0.059628,0.059628,0.059628,0.059628,udp,0.0,cs0,64.0,0.0,Status,6,3,3,730,530,200,423548,176.666672,66.666664,65472.59766,47494.46484,17978.13086,0,0,0,0.0,83.853226,33.54129,33.54129,CON,0.0,0.0,0.0,Benign,Benign,Benign
243,343,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,37.0,27.0,Start,1,1,0,58,58,0,35148,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
244,95,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,49.0,15.0,Start,1,1,0,58,58,0,11340,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
245,229,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,39.0,25.0,Start,1,1,0,58,58,0,24204,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
246,2125,0.0,0.0,0.0,0.0,0.0,0.0,icmp,0.0,cs0,58.0,6.0,Start,1,1,0,98,98,0,215940,98.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,ECO,0.0,0.0,0.0,Benign,Benign,Benign
247,148,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,52.0,12.0,Start,1,1,0,58,58,0,16428,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
248,4248,0.0,0.0,0.0,0.0,0.0,0.0,icmp,0.0,cs0,58.0,6.0,Start,1,1,0,98,98,0,436496,98.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,ECO,0.0,0.0,0.0,Benign,Benign,Benign
249,362,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,52.0,12.0,Start,1,1,0,58,58,0,36980,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
250,299,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,56.0,8.0,Start,1,1,0,58,58,0,30924,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
251,416,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,49.0,15.0,Start,1,1,0,58,58,0,42164,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
252,510,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,48.0,16.0,Start,1,1,0,58,58,0,51188,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
253,110,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,40.0,24.0,Start,1,1,0,58,58,0,12780,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
254,5,4.999107,4.999107,4.999107,4.999107,4.999107,4.999107,udp,0.0,cs0,117.0,11.0,Status,136,124,12,169115,164456,4659,430484,1326.258057,388.25,267889.4375,261054.625,6834.820801,0,0,0,0.0,27.004824,24.604395,2.200393,CON,0.0,0.0,0.0,Benign,Benign,Benign
255,29,0.048067,0.048067,0.048067,0.048067,0.048067,0.048067,udp,0.0,cs0,64.0,0.0,Status,4,2,2,438,300,138,217684,150.0,69.0,36449.125,24965.15234,11483.9707,0,0,0,0.0,62.412884,20.804295,20.804295,CON,0.0,0.0,0.0,Benign,Benign,Benign
256,136,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,57.0,7.0,Start,1,1,0,58,58,0,15276,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
257,4,4.999845,4.999845,4.999845,4.999845,4.999845,4.999845,udp,0.0,cs0,117.0,11.0,Status,155,130,25,177656,171223,6433,5696,1317.099976,257.320007,281739.9375,271858.0313,9881.90625,0,0,0,0.0,30.800955,25.8008,4.800149,CON,0.0,0.0,0.0,Benign,Benign,Benign
258,3,4.992098,4.992098,4.992098,4.992098,4.992098,4.992098,udp,0.0,cs0,117.0,11.0,Status,120,115,5,142596,142073,523,421728,1235.417358,104.599998,226368.9531,225697.5,671.461182,0,0,0,0.0,23.837673,22.83609,0.801266,CON,0.0,0.0,0.0,Benign,Benign,Benign
259,203,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,53.0,11.0,Start,1,1,0,58,58,0,21708,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
260,370,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,51.0,13.0,Start,1,1,0,58,58,0,37748,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
261,4242,0.0,0.0,0.0,0.0,0.0,0.0,icmp,0.0,cs0,58.0,6.0,Start,1,1,0,98,98,0,435244,98.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,ECO,0.0,0.0,0.0,Benign,Benign,Benign
262,201,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,43.0,21.0,Start,1,1,0,58,58,0,21516,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
263,6,4.999288,4.999288,4.999288,4.999288,4.999288,4.999288,udp,0.0,cs0,117.0,11.0,Status,136,116,20,153072,147847,5225,422944,1274.543091,261.25,242493.7344,234550.2031,7943.53125,0,0,0,0.0,27.003845,23.003275,3.800541,CON,0.0,0.0,0.0,Benign,Benign,Benign
264,217,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,48.0,16.0,Start,1,1,0,58,58,0,23052,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
265,235,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,45.0,19.0,Start,1,1,0,58,58,0,24780,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
266,4194,0.0,0.0,0.0,0.0,0.0,0.0,icmp,0.0,cs0,58.0,6.0,Start,1,1,0,98,98,0,423740,98.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,ECO,0.0,0.0,0.0,Benign,Benign,Benign
267,152,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,58.0,6.0,Start,1,1,0,58,58,0,16812,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
268,359,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,36.0,28.0,Start,1,1,0,58,58,0,36684,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
269,80,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,55.0,9.0,Start,1,1,0,58,58,0,9788,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
270,329,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,54.0,10.0,Start,1,1,0,58,58,0,33804,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
271,4247,0.0,0.0,0.0,0.0,0.0,0.0,icmp,0.0,cs0,58.0,6.0,Start,1,1,0,98,98,0,436392,98.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,ECO,0.0,0.0,0.0,Benign,Benign,Benign
272,4201,0.191837,0.191837,0.191837,0.191837,0.191837,0.191837,udp,0.0,cs0,64.0,0.0,Start,22,13,9,13726,9058,4668,425484,696.769226,518.666687,521776.3125,348712.7188,173063.5938,0,0,0,0.0,109.467934,62.553104,41.702072,CON,0.0,0.0,0.0,Benign,Benign,Benign
273,215,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,57.0,7.0,Start,1,1,0,58,58,0,22860,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
274,41,0.000908,0.000908,0.000908,0.000908,0.000908,0.000908,udp,0.0,cs0,64.0,0.0,Start,2,1,1,220,85,135,5292,85.0,135.0,0.0,0.0,0.0,0,0,0,0.0,1101.321655,0.0,0.0,CON,0.0,0.0,0.0,Benign,Benign,Benign
275,523,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,48.0,16.0,Start,1,1,0,58,58,0,52436,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
276,433,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,38.0,26.0,Start,1,1,0,58,58,0,43796,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
277,458,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,50.0,14.0,Start,1,1,0,58,58,0,46196,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
278,244,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,37.0,27.0,Start,1,1,0,58,58,0,25644,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
279,2092,0.0,0.0,0.0,0.0,0.0,0.0,icmp,0.0,cs0,58.0,6.0,Start,1,1,0,98,98,0,208332,98.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,ECO,0.0,0.0,0.0,Benign,Benign,Benign
280,269,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,42.0,22.0,Start,1,1,0,58,58,0,28044,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
281,5,0.315916,0.315916,0.315916,0.315916,0.315916,0.315916,udp,0.0,cs0,117.0,11.0,Status,127,110,17,152055,147705,4350,422840,1342.772705,255.882355,3810076.0,3706377.5,103698.4531,0,0,0,0.0,398.84021,345.028412,50.646374,CON,0.0,0.0,0.0,Benign,Benign,Benign
282,384,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,40.0,24.0,Start,1,1,0,58,58,0,39092,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
283,2065,0.0,0.0,0.0,0.0,0.0,0.0,icmp,0.0,cs0,58.0,6.0,Start,1,1,0,98,98,0,202916,98.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,ECO,0.0,0.0,0.0,Benign,Benign,Benign
284,4188,0.0,0.0,0.0,0.0,0.0,0.0,icmp,0.0,cs0,58.0,6.0,Start,1,1,0,98,98,0,422240,98.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,ECO,0.0,0.0,0.0,Benign,Benign,Benign
285,31,0.0,0.0,0.0,0.0,0.0,0.0,sctp,186.0,ef,255.0,1.0,Status,2,1,1,200,98,102,210856,98.0,102.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,CON,0.0,0.0,0.0,Benign,Benign,Benign
286,5,0.904668,0.904668,0.904668,0.904668,0.904668,0.904668,udp,0.0,cs0,117.0,11.0,Status,117,98,19,133845,129016,4829,426296,1316.489746,254.157898,1169710.875,1129254.125,40456.83203,0,0,0,0.0,128.223831,107.221657,19.896803,CON,0.0,0.0,0.0,Benign,Benign,Benign
287,2068,0.0,0.0,0.0,0.0,0.0,0.0,icmp,0.0,cs0,58.0,6.0,Start,1,1,0,98,98,0,203220,98.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,ECO,0.0,0.0,0.0,Benign,Benign,Benign
288,490,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,58.0,6.0,Start,1,1,0,58,58,0,49268,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
289,4156,0.0,0.0,0.0,0.0,0.0,0.0,icmp,0.0,cs0,58.0,6.0,Start,1,1,0,98,98,0,414364,98.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,ECO,0.0,0.0,0.0,Benign,Benign,Benign
290,4201,0.059906,0.059906,0.059906,0.059906,0.059906,0.059906,udp,0.0,cs0,64.0,0.0,Status,8,5,3,4283,3759,524,431980,751.799988,174.666672,448435.9063,401696.0,46739.89453,0,0,0,0.0,116.849731,66.771278,33.385639,CON,0.0,0.0,0.0,Benign,Benign,Benign
291,293,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,45.0,19.0,Start,1,1,0,58,58,0,30348,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
292,2054,0.067845,0.067845,0.067845,0.067845,0.067845,0.067845,udp,0.0,cs0,64.0,0.0,Start,4,2,2,446,308,138,200184,154.0,69.0,26295.23047,18159.03906,8136.192383,0,0,0,0.0,44.218437,14.739479,14.739479,CON,0.0,0.0,0.0,Benign,Benign,Benign
293,448,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,43.0,21.0,Start,1,1,0,58,58,0,45236,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
294,105,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,57.0,7.0,Start,1,1,0,58,58,0,12300,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
295,4212,0.0,0.0,0.0,0.0,0.0,0.0,icmp,0.0,cs0,58.0,6.0,Start,1,1,0,98,98,0,427840,98.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,ECO,0.0,0.0,0.0,Benign,Benign,Benign
296,2081,0.0,0.0,0.0,0.0,0.0,0.0,icmp,0.0,cs0,58.0,6.0,Start,1,1,0,98,98,0,205764,98.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,ECO,0.0,0.0,0.0,Benign,Benign,Benign
297,270,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,57.0,7.0,Start,1,1,0,58,58,0,28140,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
298,457,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,51.0,13.0,Start,1,1,0,58,58,0,46100,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
299,6,4.998789,4.998789,4.998789,4.998789,4.998789,4.998789,udp,0.0,cs0,117.0,11.0,Status,159,142,17,191990,186988,5002,204952,1316.816895,294.235291,304681.8125,297147.1875,7534.625,0,0,0,0.0,31.607656,28.206833,3.200775,CON,0.0,0.0,0.0,Benign,Benign,Benign
300,3835,0.0,0.0,0.0,0.0,0.0,0.0,icmp,0.0,cs0,58.0,6.0,Start,1,1,0,98,98,0,383216,98.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,ECO,0.0,0.0,0.0,Benign,Benign,Benign
301,516,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,55.0,9.0,Start,1,1,0,58,58,0,51764,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
302,4168,0.0,0.0,0.0,0.0,0.0,0.0,icmp,0.0,cs0,58.0,6.0,Start,1,1,0,98,98,0,417716,98.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,ECO,0.0,0.0,0.0,Benign,Benign,Benign
303,209,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,37.0,27.0,Start,1,1,0,58,58,0,22284,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
304,2083,0.0,0.0,0.0,0.0,0.0,0.0,icmp,0.0,cs0,58.0,6.0,Start,1,1,0,98,98,0,206072,98.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,ECO,0.0,0.0,0.0,Benign,Benign,Benign
305,79,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,40.0,24.0,Start,1,1,0,58,58,0,9692,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
306,20,0.153015,0.153015,0.153015,0.153015,0.153015,0.153015,tcp,0.0,cs0,64.0,0.0,Status,10,5,5,2093,921,1172,418448,184.199997,234.399994,87573.10938,38532.16797,49040.94141,0,0,0,0.0,58.81776,26.141228,26.141228,CON,0.0,0.0,0.0,Benign,Benign,Benign
307,497,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,36.0,28.0,Start,1,1,0,58,58,0,49940,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
308,6,4.993999,4.993999,4.993999,4.993999,4.993999,4.993999,udp,0.0,cs0,117.0,11.0,Status,114,108,6,145718,143975,1743,436080,1333.101807,290.5,230829.0469,228501.4531,2327.593506,0,0,0,0.0,22.627157,21.425714,1.001202,CON,0.0,0.0,0.0,Benign,Benign,Benign
309,478,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,44.0,20.0,Start,1,1,0,58,58,0,48116,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
310,407,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,49.0,15.0,Start,1,1,0,58,58,0,41300,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
311,16,0.050611,0.050611,0.050611,0.050611,0.050611,0.050611,udp,0.0,cs0,64.0,0.0,Status,6,3,3,730,530,200,416904,176.666672,66.666664,77137.38281,55956.21484,21181.16602,0,0,0,0.0,98.792755,39.517101,39.517101,CON,0.0,0.0,0.0,Benign,Benign,Benign
312,5,4.999558,4.999558,4.999558,4.999558,4.999558,4.999558,udp,0.0,cs0,117.0,11.0,Status,123,109,14,145562,141104,4458,210144,1294.532104,318.428558,230340.3594,223715.7813,6624.585449,0,0,0,0.0,24.402157,21.60191,2.60023,CON,0.0,0.0,0.0,Benign,Benign,Benign
313,543,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,52.0,12.0,Start,1,1,0,58,58,0,54356,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
314,344,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,42.0,22.0,Start,1,1,0,58,58,0,35244,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
315,28,0.099049,0.099049,0.099049,0.099049,0.099049,0.099049,udp,0.0,cs0,64.0,0.0,Start,6,3,3,746,546,200,3904,182.0,66.666664,40222.51563,29399.58984,10822.92578,0,0,0,0.0,50.480064,20.192026,20.192026,CON,0.0,0.0,0.0,Benign,Benign,Benign
316,354,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,43.0,21.0,Start,1,1,0,58,58,0,36204,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
317,253,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,42.0,22.0,Start,1,1,0,58,58,0,26508,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
318,341,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,37.0,27.0,Start,1,1,0,58,58,0,34956,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
319,56,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,37.0,27.0,Start,1,1,0,58,58,0,7372,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
320,541,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,57.0,7.0,Start,1,1,0,58,58,0,54164,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
321,249,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,52.0,12.0,Start,1,1,0,58,58,0,26124,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
322,6,4.997818,4.997818,4.997818,4.997818,4.997818,4.997818,udp,0.0,cs0,117.0,11.0,Start,235,219,16,297653,292879,4774,648,1337.347046,298.375,473835.5938,466670.8438,7164.726562,0,0,0,0.0,46.820431,43.619034,3.00131,CON,0.0,0.0,0.0,Benign,Benign,Benign
323,4,4.911717,4.911717,4.911717,4.911717,4.911717,4.911717,udp,0.0,cs0,117.0,11.0,Status,56,33,23,46334,40704,5630,209140,1233.45459,244.782608,73061.21094,64288.72266,8772.492188,0,0,0,0.0,11.197714,6.515033,4.479085,CON,0.0,0.0,0.0,Benign,Benign,Benign
324,2067,0.0,0.0,0.0,0.0,0.0,0.0,icmp,0.0,cs0,58.0,6.0,Start,1,1,0,98,98,0,203116,98.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,ECO,0.0,0.0,0.0,Benign,Benign,Benign
325,2066,0.186996,0.186996,0.186996,0.186996,0.186996,0.186996,udp,0.0,cs0,64.0,0.0,Start,22,13,9,13196,8366,4830,203020,643.538452,536.666687,514107.25,330402.7813,183704.4688,0,0,0,0.0,112.301872,64.172493,42.781666,CON,0.0,0.0,0.0,Benign,Benign,Benign
326,2576,0.0,0.0,0.0,0.0,0.0,0.0,icmp,0.0,cs0,58.0,6.0,Start,1,1,0,98,98,0,261584,98.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,ECO,0.0,0.0,0.0,Benign,Benign,Benign
327,3,4.998328,4.998328,4.998328,4.998328,4.998328,4.998328,udp,0.0,cs0,117.0,11.0,Status,138,123,15,158075,153413,4662,214420,1247.260132,310.799988,250512.5625,243547.0313,6965.528809,0,0,0,0.0,27.409164,24.408161,2.800936,CON,0.0,0.0,0.0,Benign,Benign,Benign
328,28,0.064969,0.064969,0.064969,0.064969,0.064969,0.064969,udp,0.0,cs0,64.0,0.0,Status,5,3,2,668,530,138,419588,176.666672,69.0,52086.37891,43590.01953,8496.359375,0,0,0,0.0,61.567822,30.783911,15.391955,CON,0.0,0.0,0.0,Benign,Benign,Benign
329,75,0.001243,0.001243,0.001243,0.001243,0.001243,0.001243,udp,0.0,cs0,64.0,0.0,Start,2,1,1,239,89,150,9312,89.0,150.0,0.0,0.0,0.0,0,0,0,0.0,804.505188,0.0,0.0,CON,0.0,0.0,0.0,Benign,Benign,Benign
330,374,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,47.0,17.0,Start,1,1,0,58,58,0,38132,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
331,413,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,51.0,13.0,Start,1,1,0,58,58,0,41876,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
332,16,0.052898,0.052898,0.052898,0.052898,0.052898,0.052898,udp,0.0,cs0,64.0,0.0,Status,6,3,3,730,530,200,424564,176.666672,66.666664,73802.41406,53536.99609,20265.41602,0,0,0,0.0,94.52153,37.808613,37.808613,CON,0.0,0.0,0.0,Benign,Benign,Benign
333,4251,0.0,0.0,0.0,0.0,0.0,0.0,icmp,0.0,cs0,58.0,6.0,Start,1,1,0,98,98,0,437416,98.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,ECO,0.0,0.0,0.0,Benign,Benign,Benign
334,34,0.000102,0.000102,0.000102,0.000102,0.000102,0.000102,sctp,40.0,af11,250.0,6.0,Status,2,1,1,232,118,114,417096,118.0,114.0,0.0,0.0,0.0,0,0,0,0.0,9803.921875,0.0,0.0,CON,0.0,0.0,0.0,Benign,Benign,Benign
