,Seq,Dur,RunTime,Mean,Sum,Min,Max,Proto,sTos,sDSb,sTtl,sHops,Cause,TotPkts,SrcPkts,DstPkts,TotBytes,SrcBytes,DstBytes,Offset,sMeanPktSz,dMeanPktSz,Load,SrcLoad,DstLoad,Loss,SrcLoss,DstLoss,pLoss,Rate,SrcRate,DstRate,State,TcpRtt,SynAck,AckDat,Label,Attack Type,Attack Tool
501,2802,0.10468,0.10468,0.10468,0.10468,0.10468,0.10468,icmp,0.0,cs0,58.0,6.0,Start,2,1,1,196,98,98,265172,98.0,98.0,0.0,0.0,0.0,0,0,0,0.0,9.552923,0.0,0.0,ECO,0.0,0.0,0.0,Benign,Benign,Benign
502,1637,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,37.0,27.0,Start,1,1,0,58,58,0,159712,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
503,4179,0.0,0.0,0.0,0.0,0.0,0.0,icmp,0.0,cs0,58.0,6.0,Start,1,1,0,98,98,0,420820,98.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,ECO,0.0,0.0,0.0,Benign,Benign,Benign
504,512,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,44.0,20.0,Start,1,1,0,58,58,0,51380,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
505,2682,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,37.0,27.0,Start,1,1,0,58,58,0,271984,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
506,5,4.995472,4.995472,4.995472,4.995472,4.995472,4.995472,udp,0.0,cs0,117.0,11.0,Status,170,150,20,207503,202948,4555,425372,1352.986694,227.75,329777.0625,322845.9688,6931.07666,0,0,0,0.0,33.830639,29.827011,3.803444,CON,0.0,0.0,0.0,Benign,Benign,Benign
507,4381,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,46.0,18.0,Start,1,1,0,58,58,0,453164,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
508,3524,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,48.0,16.0,Start,1,1,0,58,58,0,353248,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
509,1552,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,40.0,24.0,Start,1,1,0,58,58,0,151544,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
510,1168,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,37.0,27.0,Start,1,1,0,58,58,0,114568,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
511,3,0.194875,0.194875,0.194875,0.194875,0.194875,0.194875,udp,0.0,cs0,117.0,11.0,Status,92,76,16,101089,96363,4726,202708,1267.934204,295.375,4085778.0,3903876.75,181901.2188,0,0,0,0.0,466.966003,384.862091,76.97242,CON,0.0,0.0,0.0,Benign,Benign,Benign
512,31,0.055502,0.055502,0.055502,0.055502,0.055502,0.055502,udp,0.0,cs0,64.0,0.0,Status,6,3,3,751,549,202,1111608,183.0,67.333336,72213.60938,52754.85547,19458.75781,0,0,0,0.0,90.086845,36.034737,36.034737,CON,0.0,0.0,0.0,Benign,Benign,Benign
513,1775,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,41.0,23.0,Start,1,1,0,58,58,0,172960,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
514,3327,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,57.0,7.0,Start,1,1,0,58,58,0,334224,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
515,3710,0.0,0.0,0.0,0.0,0.0,0.0,icmp,0.0,cs0,58.0,6.0,Start,1,1,0,98,98,0,351936,98.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,ECO,0.0,0.0,0.0,Benign,Benign,Benign
516,2314,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,58.0,6.0,Start,1,1,0,58,58,0,236432,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
517,1588,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,40.0,24.0,Start,1,1,0,58,58,0,155000,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
518,988,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,57.0,7.0,Start,1,1,0,58,58,0,97288,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
519,14,0.052295,0.052295,0.052295,0.052295,0.052295,0.052295,udp,0.0,cs0,64.0,0.0,Status,6,3,3,728,528,200,438228,176.0,66.666664,74347.45313,53848.35938,20499.0918,0,0,0,0.0,95.611435,38.244576,38.244576,CON,0.0,0.0,0.0,Benign,Benign,Benign
520,4296,0.0,0.0,0.0,0.0,0.0,0.0,icmp,0.0,cs0,58.0,6.0,Start,1,1,0,98,98,0,450620,98.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,ECO,0.0,0.0,0.0,Benign,Benign,Benign
521,28,0.062867,0.062867,0.062867,0.062867,0.062867,0.062867,udp,0.0,cs0,64.0,0.0,Status,5,3,2,668,530,138,426808,176.666672,69.0,53827.92188,45047.48047,8780.441406,0,0,0,0.0,63.626385,31.813192,15.906596,CON,0.0,0.0,0.0,Benign,Benign,Benign
522,6926,0.059837,0.059837,0.059837,0.059837,0.059837,0.059837,icmp,0.0,cs0,58.0,6.0,Start,2,1,1,196,98,98,652948,98.0,98.0,0.0,0.0,0.0,0,0,0,0.0,16.712069,0.0,0.0,ECO,0.0,0.0,0.0,Benign,Benign,Benign
523,6,4.987151,4.987151,4.987151,4.987151,4.987151,4.987151,udp,0.0,cs0,117.0,11.0,Status,135,122,13,167878,163822,4056,216356,1342.803223,312.0,266643.625,260637.7813,6005.833496,0,0,0,0.0,26.869047,24.262348,2.406183,CON,0.0,0.0,0.0,Benign,Benign,Benign
524,22,0.051102,0.051102,0.051102,0.051102,0.051102,0.051102,udp,0.0,cs0,64.0,0.0,Status,4,2,2,438,300,138,451436,150.0,69.0,34284.37109,23482.44727,10801.92578,0,0,0,0.0,58.706116,19.568705,19.568705,CON,0.0,0.0,0.0,Benign,Benign,Benign
525,591,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,56.0,8.0,Start,1,1,0,58,58,0,58964,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
526,2233,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,57.0,7.0,Start,1,1,0,58,58,0,228648,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
527,1524,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,56.0,8.0,Start,1,1,0,58,58,0,148744,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
528,6923,0.0,0.0,0.0,0.0,0.0,0.0,icmp,0.0,cs0,58.0,6.0,Start,1,1,0,98,98,0,652340,98.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,ECO,0.0,0.0,0.0,Benign,Benign,Benign
529,6344,0.0,0.0,0.0,0.0,0.0,0.0,icmp,0.0,cs0,58.0,6.0,Start,1,1,0,98,98,0,655072,98.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,ECO,0.0,0.0,0.0,Benign,Benign,Benign
530,4669,0.10497,0.10497,0.10497,0.10497,0.10497,0.10497,icmp,0.0,cs0,58.0,6.0,Start,2,1,1,196,98,98,448096,98.0,98.0,0.0,0.0,0.0,0,0,0,0.0,9.526531,0.0,0.0,ECO,0.0,0.0,0.0,Benign,Benign,Benign
531,5,4.94705,4.94705,4.94705,4.94705,4.94705,4.94705,udp,0.0,cs0,117.0,11.0,Status,241,216,25,300136,295172,4964,1127076,1366.536987,198.559998,482828.3438,475121.125,7707.219238,0,0,0,0.0,48.51376,43.460243,4.851376,CON,0.0,0.0,0.0,Benign,Benign,Benign
532,242,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,51.0,13.0,Start,1,1,0,58,58,0,25452,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
533,36,0.0,0.0,0.0,0.0,0.0,0.0,icmp,0.0,cs0,58.0,6.0,Start,1,1,0,98,98,0,4468,98.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,ECO,0.0,0.0,0.0,Benign,Benign,Benign
534,5089,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,55.0,9.0,Start,1,1,0,58,58,0,521260,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
535,4633,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,51.0,13.0,Start,1,1,0,58,58,0,477364,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
536,13,0.10601,0.10601,0.10601,0.10601,0.10601,0.10601,udp,0.0,cs0,64.0,0.0,Status,9,5,4,5165,3185,1980,643548,637.0,495.0,304348.6563,192283.75,112064.8984,0,0,0,0.0,75.464584,37.732292,28.299217,CON,0.0,0.0,0.0,Benign,Benign,Benign
537,8450,0.0,0.0,0.0,0.0,0.0,0.0,icmp,0.0,cs0,58.0,6.0,Start,1,1,0,98,98,0,873152,98.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,ECO,0.0,0.0,0.0,Benign,Benign,Benign
538,3681,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,58.0,6.0,Start,1,1,0,58,58,0,368432,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
539,3312,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,44.0,20.0,Start,1,1,0,58,58,0,332784,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
540,7,4.872671,4.872671,4.872671,4.872671,4.872671,4.872671,udp,0.0,cs0,117.0,11.0,Status,161,137,24,174733,167464,7269,175400,1222.36499,302.875,284376.25,272937.7813,11438.49023,0,0,0,0.0,32.836201,27.910769,4.720204,CON,0.0,0.0,0.0,Benign,Benign,Benign
541,5,4.996293,4.996293,4.996293,4.996293,4.996293,4.996293,udp,0.0,cs0,117.0,11.0,Status,181,160,21,219595,214961,4634,882548,1343.506226,220.666672,349110.0313,342042.375,7067.639648,0,0,0,0.0,36.026711,31.823593,4.002968,CON,0.0,0.0,0.0,Benign,Benign,Benign
542,29,0.062436,0.062436,0.062436,0.062436,0.062436,0.062436,udp,0.0,cs0,64.0,0.0,Status,6,3,3,730,530,200,433828,176.666672,66.666664,62528.02734,45358.44922,17169.58203,0,0,0,0.0,80.082008,32.032803,32.032803,CON,0.0,0.0,0.0,Benign,Benign,Benign
543,4770,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,39.0,25.0,Start,1,1,0,58,58,0,490636,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
544,10754,0.0,0.0,0.0,0.0,0.0,0.0,icmp,0.0,cs0,58.0,6.0,Start,1,1,0,98,98,0,1135996,98.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,ECO,0.0,0.0,0.0,Benign,Benign,Benign
545,4119,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,42.0,22.0,Start,1,1,0,58,58,0,410488,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
546,8,4.858086,4.858086,4.858086,4.858086,4.858086,4.858086,udp,0.0,cs0,117.0,11.0,Status,152,126,26,172197,166361,5836,890832,1320.325439,224.461533,281020.9688,271779.4688,9241.499023,0,0,0,0.0,31.082199,25.730297,5.14606,CON,0.0,0.0,0.0,Benign,Benign,Benign
547,780,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,55.0,9.0,Start,1,1,0,58,58,0,77220,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
548,26,0.000214,0.000214,0.000214,0.000214,0.000214,0.000214,sctp,186.0,ef,252.0,4.0,Status,2,1,1,200,102,98,452860,102.0,98.0,0.0,0.0,0.0,0,0,0,0.0,4672.896973,0.0,0.0,CON,0.0,0.0,0.0,Benign,Benign,Benign
549,10656,0.188917,0.188917,0.188917,0.188917,0.188917,0.188917,udp,0.0,cs0,64.0,0.0,Start,22,13,9,14049,9089,4960,1113040,699.15387,551.111084,541994.625,355288.3125,186706.3281,0,0,0,0.0,111.159927,63.519958,42.346642,CON,0.0,0.0,0.0,Benign,Benign,Benign
550,6904,0.173879,0.173879,0.173879,0.173879,0.173879,0.173879,udp,0.0,cs0,64.0,0.0,Start,18,10,8,7287,4329,2958,648964,432.899994,369.75,298414.4063,179297.0938,119117.3203,0,0,0,0.0,97.769142,51.760132,40.257881,CON,0.0,0.0,0.0,Benign,Benign,Benign
551,1381,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,41.0,23.0,Start,1,1,0,58,58,0,135016,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
552,2736,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,41.0,23.0,Start,1,1,0,58,58,0,277480,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
553,4308,0.0,0.0,0.0,0.0,0.0,0.0,icmp,0.0,cs0,58.0,6.0,Start,1,1,0,98,98,0,453648,98.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,ECO,0.0,0.0,0.0,Benign,Benign,Benign
554,3612,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,54.0,10.0,Start,1,1,0,58,58,0,361696,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
555,8731,0.0,0.0,0.0,0.0,0.0,0.0,icmp,0.0,cs0,58.0,6.0,Start,1,1,0,98,98,0,813872,98.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,ECO,0.0,0.0,0.0,Benign,Benign,Benign
556,8541,0.0,0.0,0.0,0.0,0.0,0.0,icmp,0.0,cs0,58.0,6.0,Start,1,1,0,98,98,0,893708,98.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,ECO,0.0,0.0,0.0,Benign,Benign,Benign
557,34,0.0,0.0,0.0,0.0,0.0,0.0,sctp,40.0,af11,250.0,6.0,Status,2,1,1,192,98,94,1093888,98.0,94.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,CON,0.0,0.0,0.0,Benign,Benign,Benign
558,2053,0.06716,0.06716,0.06716,0.06716,0.06716,0.06716,udp,0.0,cs0,64.0,0.0,Status,4,2,2,446,308,138,863132,154.0,69.0,26563.42969,18344.25195,8219.177734,0,0,0,0.0,44.669445,14.889814,14.889814,CON,0.0,0.0,0.0,Benign,Benign,Benign
559,3998,0.073593,0.073593,0.073593,0.073593,0.073593,0.073593,icmp,0.0,cs0,58.0,6.0,Start,2,1,1,196,98,98,379664,98.0,98.0,0.0,0.0,0.0,0,0,0,0.0,13.588249,0.0,0.0,ECO,0.0,0.0,0.0,Benign,Benign,Benign
560,666,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,48.0,16.0,Start,1,1,0,58,58,0,66276,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
561,795,0.049981,0.049981,0.049981,0.049981,0.049981,0.049981,udp,0.0,cs0,64.0,0.0,Status,5,3,2,668,530,138,509160,176.666672,69.0,67705.72656,56661.53125,11044.19629,0,0,0,0.0,80.030411,40.015205,20.007603,CON,0.0,0.0,0.0,Benign,Benign,Benign
562,6035,0.0,0.0,0.0,0.0,0.0,0.0,icmp,0.0,cs0,58.0,6.0,Start,1,1,0,98,98,0,612524,98.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,ECO,0.0,0.0,0.0,Benign,Benign,Benign
563,3365,0.0,0.0,0.0,0.0,0.0,0.0,icmp,0.0,cs0,58.0,6.0,Start,1,1,0,98,98,0,318132,98.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,ECO,0.0,0.0,0.0,Benign,Benign,Benign
564,2050,0.108124,0.108124,0.108124,0.108124,0.108124,0.108124,icmp,0.0,cs0,58.0,6.0,Start,2,1,1,196,98,98,178704,98.0,98.0,0.0,0.0,0.0,0,0,0,0.0,9.24864,0.0,0.0,ECO,0.0,0.0,0.0,Benign,Benign,Benign
565,3645,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,57.0,7.0,Start,1,1,0,58,58,0,364864,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
566,1987,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,49.0,15.0,Start,1,1,0,58,58,0,193312,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
567,4182,0.0,0.0,0.0,0.0,0.0,0.0,icmp,0.0,cs0,58.0,6.0,Start,1,1,0,98,98,0,421320,98.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,ECO,0.0,0.0,0.0,Benign,Benign,Benign
568,3532,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,42.0,22.0,Start,1,1,0,58,58,0,354016,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
569,876,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,43.0,21.0,Start,1,1,0,58,58,0,86536,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
570,4699,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,50.0,14.0,Start,1,1,0,58,58,0,483820,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
571,932,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,36.0,28.0,Start,1,1,0,58,58,0,91912,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
572,4672,0.0,0.0,0.0,0.0,0.0,0.0,icmp,0.0,cs0,58.0,6.0,Start,1,1,0,98,98,0,448944,98.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,ECO,0.0,0.0,0.0,Benign,Benign,Benign
573,10690,0.0,0.0,0.0,0.0,0.0,0.0,icmp,0.0,cs0,58.0,6.0,Start,1,1,0,98,98,0,1113728,98.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,ECO,0.0,0.0,0.0,Benign,Benign,Benign
574,2120,0.0,0.0,0.0,0.0,0.0,0.0,icmp,0.0,cs0,58.0,6.0,Start,1,1,0,98,98,0,217824,98.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,ECO,0.0,0.0,0.0,Benign,Benign,Benign
575,8,4.973531,4.973531,4.973531,4.973531,4.973531,4.973531,udp,0.0,cs0,117.0,11.0,Status,308,281,27,389530,384298,5232,1112624,1367.608521,193.777771,624055.6875,615950.375,8105.308105,0,0,0,0.0,61.726772,56.298035,5.227674,CON,0.0,0.0,0.0,Benign,Benign,Benign
576,5,4.966893,4.966893,4.966893,4.966893,4.966893,4.966893,udp,0.0,cs0,117.0,11.0,Status,238,219,19,303924,296929,6995,647848,1355.84021,368.157898,486744.5,476070.625,10673.87598,0,0,0,0.0,47.715946,43.890617,3.623996,CON,0.0,0.0,0.0,Benign,Benign,Benign
577,4339,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,49.0,15.0,Start,1,1,0,58,58,0,448924,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
578,8,4.999687,4.999687,4.999687,4.999687,4.999687,4.999687,udp,0.0,cs0,117.0,11.0,Status,236,211,25,290851,285757,5094,680580,1354.298584,203.759995,462899.375,455073.2813,7826.089844,0,0,0,0.0,47.002941,42.002628,4.8003,CON,0.0,0.0,0.0,Benign,Benign,Benign
579,3628,0.0,0.0,0.0,0.0,0.0,0.0,icmp,0.0,cs0,58.0,6.0,Start,1,1,0,98,98,0,343728,98.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,ECO,0.0,0.0,0.0,Benign,Benign,Benign
580,2201,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,39.0,25.0,Start,1,1,0,58,58,0,225576,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
581,38,0.001121,0.001121,0.001121,0.001121,0.001121,0.001121,tcp,0.0,cs0,64.0,0.0,Status,2,1,1,132,66,66,203740,66.0,66.0,0.0,0.0,0.0,0,0,0,0.0,892.060608,0.0,0.0,CON,0.014995,0.001065,0.01393,Benign,Benign,Benign
582,4274,0.00142,0.00142,0.00142,0.00142,0.00142,0.00142,udp,0.0,cs0,64.0,0.0,Start,2,1,1,220,85,135,442044,85.0,135.0,0.0,0.0,0.0,0,0,0,0.0,704.225342,0.0,0.0,CON,0.0,0.0,0.0,Benign,Benign,Benign
583,4,4.993121,4.993121,4.993121,4.993121,4.993121,4.993121,udp,0.0,cs0,117.0,11.0,Status,130,106,24,146460,141437,5023,421832,1334.311279,209.291672,232186.6406,224473.625,7713.01123,0,0,0,0.0,25.835545,21.028931,4.606337,CON,0.0,0.0,0.0,Benign,Benign,Benign
584,8,4.997801,4.997801,4.997801,4.997801,4.997801,4.997801,udp,0.0,cs0,117.0,11.0,Status,89,70,19,96759,92097,4662,204048,1315.671387,245.368423,152385.4219,145315.1094,7070.30957,0,0,0,0.0,17.607744,13.806072,3.601584,CON,0.0,0.0,0.0,Benign,Benign,Benign
585,5,4.99742,4.99742,4.99742,4.99742,4.99742,4.99742,udp,0.0,cs0,117.0,11.0,Status,458,422,36,583470,577760,5710,865944,1369.099487,158.611115,931589.5,922701.75,8887.786133,0,0,0,0.0,91.447189,84.243469,7.003614,CON,0.0,0.0,0.0,Benign,Benign,Benign
586,4602,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,50.0,14.0,Start,1,1,0,58,58,0,474388,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
587,5182,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,53.0,11.0,Start,1,1,0,58,58,0,530196,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
588,3469,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,52.0,12.0,Start,1,1,0,58,58,0,347968,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
589,6847,0.15264,0.15264,0.15264,0.15264,0.15264,0.15264,udp,0.0,cs0,64.0,0.0,Start,21,11,10,6866,2521,4345,638912,229.181824,434.5,325104.8125,120125.7891,204979.0313,0,0,0,0.0,131.027252,65.513626,58.962265,CON,0.0,0.0,0.0,Benign,Benign,Benign
590,1517,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,52.0,12.0,Start,1,1,0,58,58,0,148072,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
591,1410,0.0,0.0,0.0,0.0,0.0,0.0,icmp,0.0,cs0,58.0,6.0,Start,1,1,0,98,98,0,118616,98.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,ECO,0.0,0.0,0.0,Benign,Benign,Benign
592,4892,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,53.0,11.0,Start,1,1,0,58,58,0,502348,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
593,4994,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,55.0,9.0,Start,1,1,0,58,58,0,512140,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
594,6351,0.0,0.0,0.0,0.0,0.0,0.0,icmp,0.0,cs0,58.0,6.0,Start,1,1,0,98,98,0,656420,98.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,ECO,0.0,0.0,0.0,Benign,Benign,Benign
595,3118,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,41.0,23.0,Start,1,1,0,58,58,0,314152,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
596,4254,0.0,0.0,0.0,0.0,0.0,0.0,icmp,0.0,cs0,58.0,6.0,Start,1,1,0,98,98,0,441248,98.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,ECO,0.0,0.0,0.0,Benign,Benign,Benign
